id,name,address,lat,lon
1703,"Honka Club (Хонка Клаб)","Московская обл, Дмитровский р-н, Игнатово с",56.174885,37.533517
1704,"Лес","Московская обл, Одинцовский р-н, Шульгино д",55.728084,37.29576
1705,"Новогорские березки","Московская обл, Химки",55.88874,37.43039
1706,"Экопарк Honka (Экопарк Хонка)","Московская обл, Волоколамский р-н, Титово д",55.833966,35.80249
1707,"Тимошкино","Московская обл, Красногорский р-н, Тимошкино д",55.77155,37.102245
1708,"Рига Рига","Московская обл, Красногорский р-н, Тимошкино д",55.77155,37.102245
1709,"Аниково","Московская обл, Одинцовский р-н, Аниково д",55.701866,36.696476
1710,"Поляны","Московская обл, Истринский р-н, Никольское д",55.965551,36.900609
1711,"Исаково Парк","Московская обл, Солнечногорский р-н, Пятница д",56.092431,36.801237
1712,"Исаковский залив","Московская обл, Солнечногорский р-н, Пятница д",56.092431,36.801237
1713,"Парус","Московская обл, Солнечногорский р-н, Пятница д",56.092431,36.801237
1714,"Бушарино","Московская обл, Одинцовский р-н, Бушарино д",55.672671,36.684295
1715,"Роща","Московская обл, Истринский р-н, Красный п",55.934482,36.718655
1716,"Елочка","Московская обл, Красногорский р-н, Бузланово д",55.771039,37.198832
1717,"Чудо Град","Московская обл, Серпуховский р-н, Петрухино д",54.990003,37.565021
1718,"Имение Лесное","Московская обл, Чеховский р-н, Пронино д",55.05646,37.583329
1719,"Взгорье","Московская обл, Чеховский р-н, Мальцы д",55.079009,37.64348
1720,"Сосновый берег-4","Московская обл, Чеховский р-н, Голыгино д",55.046785,37.603963
1721,"Сосновый берег-3","Московская обл, Чеховский р-н, Еськино д",55.051953,37.575612
1722,"Лесная Поляна-2","Московская обл, Чеховский р-н, Плешкино д",55.035694,37.583796
1723,"Никольский парк","Московская обл, Красногорский р-н, Красногорск",55.831099,37.330192
1724,"Загорянка парк","Московская обл, Щелковский р-н, Оболдино д",55.881399,37.928857
1725,"Коняшино","Московская обл, Раменский р-н, Коняшино д",55.625999,38.425293
1726,"Лес и река","Московская обл, Истринский р-н, Лобаново д",55.825148,37.117516
1727,"Аляска","Московская обл, Пушкинский р-н, Балабаново д",56.176359,37.733985
1728,"Велес-Град","Московская обл, Шаховской р-н",55.983111,35.460062
1729,"Боровички","Московская обл, Наро-Фоминский р-н, Митяево д",55.371495,36.145072
1730,"Новое Бехтеево","Московская обл, Домодедовский р-н, Бехтеево д",55.311892,37.889843
1731,"Ruzza","Московская обл, Волоколамский р-н, Глазово д",55.804729,35.923646
1732,"Я-Village","Московская обл, Дмитровский р-н, Яхрома",56.28989,37.483858
1733,"Трилогия","Московская обл, Дмитровский р-н, Комаровка д",56.181534,37.279159
1734,"Дмитровка Светлая","Московская обл, Дмитровский р-н, Дмитровка д",56.136382,37.30919
1735,"Сергово","Московская обл, Можайский р-н",55.504766,35.747442
1736,"Некрасовские дачи","Московская обл, Дмитровский р-н, Горки Сухаревские д",56.098692,37.481046
1737,"Усово","Московская обл, Одинцовский р-н, Усово с",55.729934,37.209459
1738,"Smart Hill","Московская обл, Дмитровский р-н, Подосинки п",56.206817,37.548519
1739,"Рига Парк","Московская обл, Истринский р-н, Рождествено с",55.853036,37.05326
1740,"Сумароково","Московская обл, Ступинский р-н, Гридюкино д",55.091886,37.79242
1741,"Сухановские дачи","Московская обл, Ленинский р-н, Суханово д",55.518413,37.655733
1742,"Никольские дачи","Москва, Троицкий, Вороновское",55.323848,37.123122
1743,"Спорт Таун","Москва, Новомосковский, Филимонковское",55.570014,37.322368
1744,"Иван Купала","Московская обл",55.815792,37.380031
1745,"Гольфстрим","Московская обл, Истринский р-н, Никольское д",55.965551,36.900609
1746,"Усадьба Коровино","Московская обл, Можайский р-н, Борисово с",55.420934,36.0518
1747,"Мартово","Московская обл, Волоколамский р-н, Щекотово д",55.894863,35.817564
1748,"Княжье озеро","Московская обл, Истринский р-н, Павловская Слобода с",55.813465,37.079724
1749,"Усадьбы Усово","Московская обл, Одинцовский р-н, Усово с",55.729934,37.209459
1750,"Вик","Москва, Троицкий, Новофёдоровское",55.42564,36.931879
1751,"Сказочный лес","Московская обл, Серпуховский р-н, Московка д",55.01055,37.390739
1752,"Фирсановка Life","Московская обл, Солнечногорский р-н, Подолино д",55.930645,37.265478
1753,"Мелихово","Московская обл, Дмитровский р-н, Мелихово д",56.194063,37.627211
1754,"Никольская слобода","Московская обл, Красногорский р-н, Поздняково д",55.789639,37.219125
1755,"Белые росы","Московская обл, Истринский р-н, Кострово д",55.893778,36.69653
1756,"Петровский","Московская обл, Красногорский р-н, Петрово-Дальнее с",55.751366,37.178691
1757,"Пенаты","Московская обл, Истринский р-н, Веледниково д",55.799765,37.116016
1758,"Согласие 1","Москва, Троицкий, Первомайское",55.536573,37.158982
1759,"Три жеребёнка","Московская обл, Воскресенский р-н, Цибино д",55.467984,38.414162
1760,"Дольче-Вита","Московская обл, Истринский р-н, Адуево д",55.962478,36.975151
1761,"Ёлки","Московская обл, Клинский р-н, Ширяево д",56.389737,36.863383
1762,"Троицкая ривьера","Москва, Троицкий",55.355771,37.14699
